ens,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000185133,3.31192882286443,3.11692702082539,0.160918396735382,2.90597927515104e-85,1.39212282003768e-84
ENSG00000179698,3.91387471121741,2.23426449244445,0.115160008838218,2.94883907610827e-85,1.41225527343329e-84
ENSG00000076351,51.805950851511,1.40418485203049,0.0724351766037925,3.3442267163707e-85,1.60116088188328e-84
ENSG00000153786,166.776552329537,-0.912795140759035,0.0468186385464085,3.44383278045794e-85,1.64838432718469e-84
ENSG00000088356,37.9490349162765,0.944278822998999,0.0483713455726106,3.67833451895865e-85,1.76013038545024e-84
ENSG00000204524,36.9191584567027,1.12068963235851,0.0573863340468559,3.75712573914791e-85,1.79732484836287e-84
ENSG00000107882,82.5937834604415,-1.24149720667755,0.0632893221508649,4.26959862589027e-85,2.04190327050559e-84
ENSG00000238113,24.004174867017,2.5799038318341,0.133084960121578,4.43650240527396e-85,2.12112438444242e-84
ENSG00000114850,693.037111578105,1.36571867167079,0.0701508990945452,4.5215360598047e-85,2.16116909946892e-84
ENSG00000162384,64.3593505277071,-0.843699473694113,0.0431773127085198,4.71121821619142e-85,2.25119616908638e-84
ENSG00000119812,117.301399695395,-1.1560486226419,0.059375909342982,4.91069060055684e-85,2.34584923551862e-84
ENSG00000117245,21.3579210839681,4.44762231783569,0.232002932816664,5.43408900430654e-85,2.59514549655441e-84
ENSG00000197122,171.185652502302,1.44281744816249,0.0742660810145689,5.67280246752331e-85,2.70838312448045e-84
ENSG00000107731,47.7095407066116,2.01886881590769,0.173931166846881,6.81849733234076e-85,3.25445762407973e-84
ENSG00000226137,125.751010729283,1.38766496542584,0.071538097686983,7.53853762102468e-85,3.59711726066655e-84
ENSG00000161692,43.3203881190382,-1.17960260705373,0.0606150800850104,9.09107936328842e-85,4.33671133663068e-84
ENSG00000108423,17.5132349184387,1.31150512428201,0.0674504330929797,9.33139056488119e-85,4.45009257003703e-84
ENSG00000162415,8.59031644835013,2.70597412215872,0.139495474380767,1.00253841173086e-84,4.77970777987178e-84
ENSG00000143590,12.0281623350565,3.34187626500546,0.174407209868363,1.22174570754217e-84,5.82316139120001e-84
ENSG00000204060,6.17889622057978,4.5097387136213,0.235217328955581,1.3308095035348e-84,6.34120237818875e-84
ENSG00000104998,51.720761788143,2.63863082617716,0.136111997224208,1.74066253454889e-84,8.29178536370392e-84
ENSG00000142675,5.07215459658161,3.20565528992865,0.165655114964996,1.92860900341565e-84,9.18449841947381e-84
ENSG00000125089,69.286522195873,2.50095520180978,0.129505124096014,2.10153128032178e-84,1.0005180568058e-83
ENSG00000036672,12.9757754240537,2.63173624236909,0.137178743118998,2.1651603605162e-84,1.03052134706796e-83
ENSG00000151502,142.516839621145,-0.998466845090759,0.0514894668135351,2.47197481630658e-84,1.17622079746947e-83
ENSG00000147526,312.304774810925,-1.56224834355054,0.0804801221740759,2.51179047521235e-84,1.19483006725602e-83
ENSG00000157778,82.629594937308,1.28702133696234,0.0664401967472774,2.57029518043123e-84,1.22231654759198e-83
ENSG00000133943,42.4400871227245,1.4941145063318,0.0769059441939689,2.66413980342791e-84,1.26658893744431e-83
ENSG00000244682,35.7405362069996,4.5037231405915,0.22848524934297,2.68405750604882e-84,1.27569989581231e-83
ENSG00000285382,7.3516623437248,2.01509131544839,0.10453437432605,2.84928094627312e-84,1.3538484002154e-83
ENSG00000179886,46.3105875332798,1.56369534121358,0.0810230366034939,2.85239856150745e-84,1.35494935878512e-83
ENSG00000213801,10.2415970172535,1.58934752893092,0.0820413145782744,2.86506214230583e-84,1.36058296179927e-83
ENSG00000234840,11.7872318153239,4.12646039453102,0.21462562349828,3.34212774050903e-84,1.58669037890927e-83
ENSG00000155158,30.0627443780285,1.78407305493216,0.0920532785355205,3.39164008552056e-84,1.60974504900268e-83
ENSG00000006125,536.916016395006,-0.947902197558065,0.0489472679175726,3.44398063105404e-84,1.63412874069497e-83
ENSG00000273047,7.28541874835388,3.73650490632855,0.193323611212742,3.63198066019265e-84,1.72284957045293e-83
ENSG00000248690,4.44122006609199,3.17434233636685,0.165098111403804,3.96760831680098e-84,1.88152902106631e-83
ENSG00000165192,24.3347766063358,4.74061580215786,0.249018676922228,4.14481033861434e-84,1.96501162411898e-83
ENSG00000279348,6.24852719323984,-1.74418472987839,0.0901791708784775,4.60333860377217e-84,2.18178397840504e-83
ENSG00000164733,8584.63755025099,2.12926308853357,0.110814661884984,5.60301180721075e-84,2.65484252063387e-83
ENSG00000141480,108.860869673318,1.58439326582127,0.082024411079812,6.50500854730413e-84,3.08136774875798e-83
ENSG00000196646,27.2145315899559,1.30653588827075,0.0674054950551577,7.1494263939606e-84,3.38567548175107e-83
ENSG00000255571,4.32416526297256,4.39760943027181,0.228584741094118,7.33577322325188e-84,3.47294998051855e-83
ENSG00000105866,25.0264426284353,1.61152869384052,0.0831897098653852,7.34180786986918e-84,3.4748349607812e-83
ENSG00000102010,10.3904738312931,7.19163630887627,0.371753938570435,7.53496638799012e-84,3.56525876759108e-83
ENSG00000223949,14.9590149352709,3.58242905110282,0.179233720710573,7.91621069334407e-84,3.74460217956536e-83
ENSG00000081870,38.0160672412244,-0.951431116920942,0.0490423778719138,8.09385159758064e-84,3.82756184099056e-83
ENSG00000123416,1810.22136403921,-1.28037707698315,0.0661996761867112,8.92238638615365e-84,4.21819523982264e-83
ENSG00000284634,490.269978672239,3.66346801543872,0.190091075611266,8.94199734742223e-84,4.22628609620556e-83
ENSG00000142546,120.585277681854,1.10278369156927,0.0568609375391786,9.02386324695478e-84,4.26378798031015e-83
ENSG00000198642,70.8355097086962,-1.50546179253015,0.077881383017526,9.62173260316665e-84,4.54501323775037e-83
ENSG00000122481,18.4312701106672,-1.38100809477457,0.0712914324878111,9.86420436663069e-84,4.65824941141809e-83
ENSG00000197043,556.010384360133,-1.7213692597637,0.0891355346189783,1.06165977105865e-83,5.01215944914021e-83
ENSG00000174939,23.0686158683551,3.12972226313467,0.163792904898054,1.16907834678039e-83,5.51774986593923e-83
ENSG00000170412,14.1738457156958,2.20346665200068,0.204005134085013,1.18628702594117e-83,5.59740951046958e-83
ENSG00000251192,21.1148423106609,1.45996886622129,0.0756434901130744,1.19049229620256e-83,5.6156862077002e-83
ENSG00000172716,33.1961423993273,3.50633293472388,0.181951725319074,1.29046146509569e-83,6.08555594782517e-83
ENSG00000197093,113.610137762366,1.91428832641571,0.0997626670989742,1.4219506297804e-83,6.70376445934072e-83
ENSG00000169021,109.078508997188,-1.03359331244772,0.0535085895023465,1.57147987363217e-83,7.40665465364092e-83
ENSG00000177427,29.5019400644405,1.11208780020571,0.0578125318621561,1.6301575482964e-83,7.6810736372262e-83
ENSG00000183117,10.5139141167864,4.84628372554257,0.255271428584942,1.70650592463631e-83,8.03857856233499e-83
ENSG00000255823,24.4826585303813,3.87332330313424,0.271868122024051,1.74440224964813e-83,8.21480469540752e-83
ENSG00000184792,16.313089516131,3.53534142933205,0.185582862611485,2.05819383088776e-83,9.68982770174559e-83
ENSG00000235560,4.45510392061362,1.61840846424988,0.0840952990320773,2.06809203486201e-83,9.73372015852043e-83
ENSG00000111640,14064.1905874172,1.89603103014823,0.0986133403383823,2.29686346508837e-83,1.08074545862165e-82
ENSG00000236081,5.20258190298901,5.77071523258671,0.304570593927613,2.45975858961523e-83,1.15707098747187e-82
ENSG00000276234,68.7018805165641,1.02142102882315,0.0529989275375517,2.70557815117185e-83,1.27235093660971e-82
ENSG00000182134,20.4495903836836,1.67255019022811,0.0870249776613744,2.72388708584559e-83,1.28060524799824e-82
ENSG00000130165,163.870339682365,1.08995082695231,0.0566048151902335,2.73974818922819e-83,1.28770447383191e-82
ENSG00000157680,21.8389234881453,4.01875520157459,0.211174780808962,2.85538260894112e-83,1.34168102877092e-82
ENSG00000170537,8.7995231972303,2.73011084804569,0.142629954474056,2.95233481790203e-83,1.38685170116547e-82
ENSG00000227015,3.21173582944945,5.17894754947789,0.271120155958818,3.63180465743355e-83,1.70555754237133e-82
ENSG00000114982,146.248533251005,-0.684078845699469,0.0354551640843003,3.90706978787767e-83,1.83431778529347e-82
ENSG00000148219,47.0726302148484,2.08584887000936,0.108622383047228,4.092036784999e-83,1.92062458641453e-82
ENSG00000146733,213.305059245285,2.28366666303943,0.119284759114303,4.44492884787092e-83,2.08567842390395e-82
ENSG00000204620,4.71978307224686,2.38396213869969,0.1243752121423,4.65728231453043e-83,2.1847146112369e-82
ENSG00000179761,4.97289968000068,1.97523098945789,0.103152634669492,4.78660088313634e-83,2.24475533242124e-82
ENSG00000119714,11.2071958844912,3.91895535794478,0.204756520229784,5.05818232062083e-83,2.37146082483401e-82
ENSG00000101608,108.597288251204,-1.2157966748795,0.0631939668324238,5.39428954401348e-83,2.52833980981524e-82
ENSG00000042493,568.532092882339,3.90270244142459,0.203391581452302,5.50690180571328e-83,2.58040733836371e-82
ENSG00000089091,15.8253585733405,1.34097942976961,0.0696701521893466,5.53936301001049e-83,2.59489950026094e-82
ENSG00000282012,3.56687193430984,5.4547246547583,0.286751020700277,5.7312339933136e-83,2.68403805580611e-82
ENSG00000172828,6.94201166744955,2.99090526493457,0.156933403287902,5.81394914018486e-83,2.72202183119305e-82
ENSG00000260923,38.7353420503604,1.94141380798755,0.101103201235356,5.87205872477495e-83,2.74846775212434e-82
ENSG00000076043,88.5879787691054,-1.24473102672853,0.0646620728206714,5.94644525205278e-83,2.7825155070775e-82
ENSG00000170915,160.15096348523,-1.82757199302386,0.0951356572584845,6.06504262667546e-83,2.83722627021786e-82
ENSG00000102226,333.884673347111,1.42335961078849,0.0741583911847931,6.40173596005031e-83,2.99390387189421e-82
ENSG00000127507,38.6580205916743,2.05259355073009,0.107406040302389,6.65982736148218e-83,3.11374525119022e-82
ENSG00000132297,25.6863786160263,5.17397968868942,0.210808127978107,6.74044731324308e-83,3.15056809656556e-82
ENSG00000025156,21.5191606457782,-1.21182431141858,0.0628272802335639,6.84047529214562e-83,3.19643965542696e-82
ENSG00000226051,2.79322130555288,5.56738468934993,0.293476791669688,6.85603572236285e-83,3.20282651396608e-82
ENSG00000255690,35.6282558600797,4.49386271132039,0.25218697656807,7.23527562778667e-83,3.37905739515147e-82
ENSG00000125657,12.0682560933463,2.30746291861499,0.120998861861176,8.9380117613159e-83,4.17312687062818e-82
ENSG00000178295,37.7782638749942,-1.40909748741171,0.0729536433990339,8.95062847717757e-83,4.17786505725953e-82
ENSG00000101109,235.965482097765,1.10173328384218,0.0571970422772567,1.13184702703541e-82,5.28164073134112e-82
ENSG00000185803,174.759284857505,1.55157615116758,0.0812016792133876,1.13750263554863e-82,5.30656893788882e-82
ENSG00000042980,8.6171726979026,3.47739317783763,0.181505155725514,1.14821843395871e-82,5.35508321707116e-82
ENSG00000126368,57.1408088837044,1.57176007074387,0.082203517812476,1.17860827054157e-82,5.49530164708433e-82
ENSG00000134453,104.186434616167,-0.86883956854973,0.0452553359109103,1.27899900015457e-82,5.96173452977585e-82
ENSG00000100167,115.715036001396,3.46311933491663,0.18242860073851,1.28136800356752e-82,5.97113256067737e-82
ENSG00000095564,57.2148212584422,-1.43016512541428,0.0740758320346508,1.31123345860912e-82,6.10862270491586e-82
ENSG00000177675,6.85432053450465,4.18130736841233,0.248011457865313,1.33049195895583e-82,6.19663632507635e-82
ENSG00000221866,10.0093215640526,2.3300239970904,0.225886206839834,1.59042912136402e-82,7.40523050318737e-82
ENSG00000169169,21.6500271957176,2.59710545185569,0.135876526062966,1.63939026628955e-82,7.63110018067951e-82
ENSG00000118849,15.2723144744236,3.22419067561306,0.170685466741555,1.92553733522537e-82,8.96060472881206e-82
ENSG00000213713,6.51127835686233,-1.50369715999103,0.078019567785332,2.00669724642269e-82,9.33572042212863e-82
ENSG00000105088,31.6790924748688,3.8572878776406,0.203196987372279,2.18910742645882e-82,1.01815452577124e-81
ENSG00000249859,39.150125149449,1.51046437696568,0.062863602429581,2.35992556643894e-82,1.09730055527415e-81
ENSG00000183666,41.3248647540879,1.73215319760789,0.0905825338862758,2.42734321346851e-82,1.12833792606302e-81
ENSG00000185432,192.540132656019,2.49415902100391,0.130233748060036,2.46164648156491e-82,1.14396943164432e-81
ENSG00000188223,9.17305432063113,4.19000895414202,0.221012861232991,2.55762473965103e-82,1.18824591596469e-81
ENSG00000284968,14.5541465319946,1.62572276157162,0.0852447513417105,2.583810557407e-82,1.20008215379016e-81
ENSG00000169813,412.945538951406,-0.965368406716878,0.0502323438946985,2.6464806723724e-82,1.2288528224939e-81
ENSG00000189171,244.851804364892,1.83245145903151,0.0958259581107572,2.84772084171008e-82,1.32193294695401e-81
ENSG00000158874,16.9567051973565,8.66077939377995,0.39791394556514,2.8577529616107e-82,1.32622618248591e-81
ENSG00000170027,732.506817784049,1.01621393128261,0.0531188120611928,3.1209122575598e-82,1.44795613923245e-81
ENSG00000282556,17.8532020071185,2.95085990923957,0.155482763669756,3.20388275653916e-82,1.48604318044465e-81
ENSG00000232973,150.918315632144,5.85810877674112,0.248419869272934,3.20705474835024e-82,1.48710689358432e-81
ENSG00000277013,5.23511322977541,3.3533682559176,0.175969529773624,3.290146768107e-82,1.52521868118901e-81
ENSG00000211448,13.8377389551815,4.13327769314349,0.2188514318085,3.3787341045313e-82,1.56585637237657e-81
ENSG00000173214,32.8712937769155,1.29041838549629,0.0673672758856549,3.55584120996452e-82,1.64748460111277e-81
ENSG00000019549,183.453497416233,-2.41743991724729,0.126849453675099,3.89175055350276e-82,1.80262392222316e-81
ENSG00000245526,5.0893100039712,4.45820849258699,0.235796914854146,4.44845830690976e-82,2.05992221188639e-81
ENSG00000065320,10.8599917688227,4.02530693542511,0.213259491952225,4.50849262487852e-82,2.08715092111786e-81
ENSG00000164611,111.451982344849,-1.62735949431122,0.0850023874324431,5.12028230143956e-82,2.36972321443436e-81
ENSG00000166482,33.6203096133853,1.55898945426013,0.219226813961235,5.12815297630352e-82,2.37271703455268e-81
ENSG00000160111,7.32216376520696,2.39853493384232,0.126200195417833,5.82290535094847e-82,2.69343189573115e-81
ENSG00000251158,15.2065262991881,5.32732831443417,0.281544339691078,5.87690939923515e-82,2.71766916890861e-81
ENSG00000130584,14.7835103263246,2.689497237981,0.141374303213736,6.15059654006297e-82,2.84345387709822e-81
ENSG00000051180,23.9057318554344,-1.34455950954827,0.0703544556842853,6.79053503217988e-82,3.13844362150859e-81
ENSG00000120451,136.204073958191,-1.10680507979994,0.0579487492871375,7.25542738308953e-82,3.35239171331669e-81
ENSG00000261126,8.35033981676924,2.07813568976949,0.109393295850138,8.7707533289041e-82,4.051446509053e-81
ENSG00000205593,24.4941506218539,1.7007722441699,0.0891577060320121,1.23154759562719e-81,5.6872968774871e-81
ENSG00000085788,91.3155320327666,-1.21040650611396,0.0633730749942365,1.23625138548506e-81,5.70746172922388e-81
ENSG00000102158,383.543555743174,1.39397556963858,0.0732138427504376,1.36396496010557e-81,6.29536595303704e-81
ENSG00000100441,148.173906187162,-1.0084459708443,0.0526973661910166,1.41300856645902e-81,6.51994819719711e-81
ENSG00000169583,5.79665520495976,6.32861382108815,0.334247653693436,1.49262532893099e-81,6.88544118074599e-81
ENSG00000262668,7.08145771968117,2.37760392663274,0.125478890140047,1.55448067809838e-81,7.16882438060356e-81
ENSG00000153975,11.6925748392207,-1.1912549531848,0.0623315179299933,1.62188680720019e-81,7.47764484115045e-81
ENSG00000111371,62.010162895039,4.16910657286185,0.219434112941356,1.6858258609586e-81,7.77031663854149e-81
ENSG00000224810,6.86121231758617,2.1896404888636,0.115023529966914,2.05615560804885e-81,9.47466203817772e-81
ENSG00000099725,31.2460617738402,-2.9893358152287,0.158234071457497,2.23289424521569e-81,1.02862643168959e-80
ENSG00000280334,8.50787248581187,1.83575928874848,0.0969386408560979,2.23653205471954e-81,1.03002190547287e-80
ENSG00000061656,10.0079807437944,2.41037257666468,0.127417572077792,2.24821310723897e-81,1.03511988139335e-80
ENSG00000162889,276.036972588048,0.993197316930521,0.0520933677488177,2.26447794667304e-81,1.04232497273433e-80
ENSG00000113328,195.497051566004,-1.62073366300338,0.0850132946523141,2.67677902498301e-81,1.23176957579765e-80
ENSG00000170500,18.7953943424529,3.65765324419507,0.193738428884018,2.73782070815557e-81,1.25951659378997e-80
ENSG00000156931,80.331055160981,-1.00561542973723,0.0527493059998357,2.94284265292112e-81,1.35346771469266e-80
ENSG00000159079,87.3468330727991,0.96812653476558,0.0506447040918918,3.141259643761e-81,1.44433087396509e-80
ENSG00000138669,24.2684791146427,6.01475933492639,0.322927463038479,3.43016537405728e-81,1.57673951536989e-80
ENSG00000172663,73.8923217938848,1.23605535159817,0.0651473847809728,3.58930354529991e-81,1.64944237046432e-80
ENSG00000119408,163.102008632427,-1.45655351128221,0.0764422032611555,3.95367673967576e-81,1.81639464763877e-80
ENSG00000234899,4.83065680649671,3.09537820724305,0.163780646919256,4.68276540960589e-81,2.1507681019696e-80
ENSG00000229068,4.26747990336721,5.3297228491727,0.285511600905867,5.34197291785294e-81,2.45287280614924e-80
ENSG00000121060,143.947186517475,-1.0683046810507,0.0563215052805091,5.42840026236797e-81,2.49188159589308e-80
ENSG00000182575,2.90987930271029,4.03903900501545,0.214901190060062,5.80288240888442e-81,2.66306357837226e-80
ENSG00000111450,61.0761376318084,-1.22565939047905,0.064396776415083,6.7510814159649e-81,3.09737199688821e-80
ENSG00000282826,119.259829115379,1.54942748682318,0.0814675566228273,7.38796846297832e-81,3.38865491154222e-80
ENSG00000065675,4.42508668713107,3.54861984966259,0.187688827978399,7.74405663040149e-81,3.55102027823206e-80
ENSG00000167005,162.266353968131,-1.10041068459934,0.0579250047503956,8.21332952862541e-81,3.76518424355323e-80
ENSG00000112941,56.2228924602769,-0.966667722862743,0.0508928386526023,8.48428317483542e-81,3.8883426139748e-80
ENSG00000182183,5.67327117669956,2.29134765310986,0.121578952395144,8.92750952301892e-81,4.09036542168639e-80
ENSG00000139645,292.344548167016,-1.1405356758893,0.0601740868963432,8.93014639841999e-81,4.0904662460963e-80
ENSG00000157796,59.0003474161028,-1.2254909343797,0.0646426158650349,9.18481173569631e-81,4.20597777669535e-80
ENSG00000147799,57.4067856386385,1.9883931901428,0.105313604132663,9.25613280728076e-81,4.23749114858606e-80
ENSG00000230453,4.47645106590938,2.70574307672039,0.143904234632308,1.11555243535815e-80,5.10565845549936e-80
ENSG00000092051,8.00759592300245,4.67060794063241,0.245096348721353,1.19828473031558e-80,5.48282483389868e-80
ENSG00000008735,52.2396061971753,3.20005159026806,0.171404333522229,1.35920125145681e-80,6.21742734619097e-80
ENSG00000122873,108.378261567956,1.57131573867809,0.0832354453770601,1.41487708488462e-80,6.47035791993304e-80
ENSG00000271614,4.16940444920518,2.30519965608863,0.122281781250362,1.49340681381957e-80,6.82763650024208e-80
ENSG00000148090,14.7946130637775,-1.26902522289257,0.0667762988374993,1.60110083226836e-80,7.31802095223924e-80
ENSG00000133640,4.2427654888616,2.52718276546219,0.134287404953825,1.66934729871332e-80,7.62788958712824e-80
ENSG00000107036,51.7839209804103,-0.459251503784176,0.0704775439151685,1.70074237255084e-80,7.76924822008715e-80
ENSG00000091428,15.1988644613538,3.62472361023377,0.194699918049396,1.7083797897335e-80,7.80203128473813e-80
ENSG00000128641,250.073530381474,-1.55112393853115,0.0819721161297914,1.74799210507197e-80,7.98078402437095e-80
ENSG00000090530,38.5331073925605,3.88824980358707,0.20799870285168,1.76524590774505e-80,8.0573859192516e-80
ENSG00000074211,6.35257746757264,6.50171060575499,0.351135363645402,1.88459467217205e-80,8.5998287480485e-80
ENSG00000286125,14.9341754690673,2.03722784193576,0.108311216850366,1.90127417805846e-80,8.67360255084619e-80
ENSG00000176125,5.1379175623037,1.82785200024507,0.0970829877679427,2.31595862334043e-80,1.05625437079054e-79
ENSG00000250802,43.3744893709191,1.68253612648902,0.0889912426138641,2.71439558357905e-80,1.23763861131669e-79
ENSG00000176244,20.7884198248455,1.91059806626901,0.101327182759876,3.10969909357856e-80,1.41749682625416e-79
ENSG00000106714,23.4468480047666,-2.72770693176594,0.145559513607094,3.15765514567962e-80,1.43896912602659e-79
ENSG00000158106,32.1858661939301,2.46064211325435,0.130910694773741,3.1735167291234e-80,1.44580809260871e-79
ENSG00000261761,2.65745121080543,3.17408867318657,0.170109460535214,3.90250327433378e-80,1.77744531534174e-79
ENSG00000158163,17.3536176105932,-1.33614610213236,0.070619924508391,3.96805415304295e-80,1.80681508044799e-79
ENSG00000134317,8.65934017618086,2.76938765787619,0.147805494193162,4.81975192947984e-80,2.19403715455746e-79
ENSG00000104522,186.475566442718,1.30753926480187,0.0693702790181418,5.23158866339252e-80,2.38087222715564e-79
ENSG00000219626,39.8194255226514,1.61332920553472,0.0851321233739172,5.25892667115449e-80,2.39267026637876e-79
ENSG00000204544,33.2539457976393,8.18048596198786,0.427744712915084,5.64462930669318e-80,2.56746441859129e-79
ENSG00000146285,22.028642498114,3.919624046128,0.210432500409837,5.89091685422265e-80,2.67876861251258e-79
ENSG00000213967,14.5816195023552,1.86571734176844,0.0988783459706987,6.82225398636353e-80,3.101441007768e-79
ENSG00000285589,56.4527454295872,1.56878522566483,0.0830602867316296,7.85573700175143e-80,3.57031011693456e-79
ENSG00000138686,27.1869881536555,-1.1077124582694,0.058571292457903,8.35165580482516e-80,3.79467850997761e-79
ENSG00000124920,17.9194336891241,3.39866740474305,0.182222211350127,8.77404987754789e-80,3.9855285608561e-79
ENSG00000198722,106.214920504202,-1.32662928576156,0.0704004762225677,9.28347162343985e-80,4.21579708147892e-79
ENSG00000273230,12.1092804473877,2.02284896347881,0.108093291485688,9.3884621543958e-80,4.26233159772395e-79
ENSG00000051382,95.389808163853,-1.4438204870377,0.0765303908340906,1.06538327767947e-79,4.83550870869535e-79
ENSG00000111665,43.4382294953755,-1.41193380266624,0.0747290926435399,1.1432148988213e-79,5.1873759148929e-79
ENSG00000197961,105.780948588761,1.39947588922495,0.0742086271911269,1.16450927099285e-79,5.28258359998768e-79
ENSG00000100307,72.1132287566936,2.01387012015881,0.107230474864062,1.184842421545e-79,5.37338102482562e-79
ENSG00000167880,20.8495534043847,6.23097356156477,0.336105491703185,1.22576743101252e-79,5.55749096434152e-79
ENSG00000118518,48.6948858140546,-1.15617216221722,0.0612551235606333,1.26124087201025e-79,5.71679211536515e-79
ENSG00000107566,78.8714414919131,-1.10175327147195,0.058360635667622,1.41583270723378e-79,6.41578810439939e-79
ENSG00000087274,529.799807658421,-0.848300822280439,0.0450376532927028,1.66383364633577e-79,7.53757614138997e-79
ENSG00000139726,301.243531035893,1.1921363443916,0.0633346880745289,1.69834112317716e-79,7.69184466410848e-79
ENSG00000265519,4.91720072803227,1.45693972942971,0.0774012183462273,1.70489896055407e-79,7.71947964349324e-79
ENSG00000196914,277.286777473267,-1.23226377277318,0.0654135369752309,1.88064724855262e-79,8.51295926230359e-79
ENSG00000286045,19.2737176877016,1.70163708158479,0.0908728966856703,1.93964462342819e-79,8.77766985334814e-79
ENSG00000128699,64.1842765213758,-1.16479555480789,0.0617767016118093,2.22239339177478e-79,1.00545330542069e-78
ENSG00000087258,38.9466441486793,3.48866558144211,0.186863806557548,2.59657921857219e-79,1.17442820081065e-78
ENSG00000185880,183.326534152482,1.82086152164282,0.0976158678008393,2.62134344024034e-79,1.18531225557221e-78
ENSG00000165891,32.8340043749387,-2.16840639446505,0.115275660256078,2.90147210908407e-79,1.31162968606431e-78
ENSG00000165792,72.5696869376229,-1.00762418226616,0.0535133700812449,2.91804953917937e-79,1.31877138719922e-78
ENSG00000100628,17.4095782443054,2.62660161656917,0.140318174503432,3.22136214653905e-79,1.4554606067852e-78
ENSG00000163697,85.3876817448708,-1.65558510345216,0.0882694930041338,3.31558924209517e-79,1.49763405184043e-78
ENSG00000167757,9.88314753621931,4.77431310302331,0.238381054767443,3.38233173449677e-79,1.52737365545245e-78
ENSG00000177463,109.493609817539,-1.10637205784999,0.0586252262987437,3.96097093469851e-79,1.78819506721185e-78
ENSG00000121577,5.8486162129653,2.12857476501222,0.113075600429279,4.02796428736929e-79,1.81795454836601e-78
ENSG00000138413,200.461977994266,-1.25873030594132,0.0669897740256115,4.66129283445987e-79,2.1032359696943e-78
ENSG00000108239,20.7864721363451,-1.22095336398931,0.0648523351880397,4.70674977538085e-79,2.12318070224736e-78
ENSG00000100079,3.67960118906163,3.77516371951261,0.201790844391027,4.90731398441801e-79,2.21306392715893e-78
ENSG00000138246,208.931691380994,-1.49735633389671,0.0797350142004598,6.14051186656053e-79,2.76846466013684e-78
ENSG00000071073,39.9759823203773,1.97609445405719,0.105254962867603,6.15956702949788e-79,2.77631616442747e-78
ENSG00000205791,8.6180552972341,1.66312011432222,0.0891697293650324,6.4102117498415e-79,2.88852060346292e-78
ENSG00000157625,80.0217799351961,-1.28439280502035,0.0682078503336833,6.7069992495127e-79,3.02145228368386e-78
ENSG00000278917,6.93749176361601,1.63450271257216,0.0876596954577981,7.40907282556178e-79,3.33684293700461e-78
ENSG00000105404,166.992480618088,1.52341381563314,0.0812727910045645,7.52347568368634e-79,3.38746544151081e-78
ENSG00000037757,118.019192982679,1.28031511626084,0.0681956402389373,7.64559356728688e-79,3.44153380655134e-78
ENSG00000132669,48.462654652337,2.14470169666067,0.13756812399607,7.7201642969059e-79,3.47417656807052e-78
ENSG00000133134,7.70080640353517,2.73136769060063,0.146470482086037,8.25021529409911e-79,3.71171966647069e-78
ENSG00000223722,7.69622773393421,5.82879789720187,0.318556789478789,8.70082963682279e-79,3.91340796181838e-78
ENSG00000146005,2.67714426431095,3.96111325156772,0.21517669855344,8.9475124371713e-79,4.0232903294135e-78
ENSG00000236385,18.3885815467344,4.8396335024272,0.26309009659016,9.87139539364101e-79,4.43753962914672e-78
ENSG00000236682,4.87734120749198,2.32681248380219,0.125178651935198,1.01311284333333e-78,4.55308945125242e-78
ENSG00000096746,199.508129102476,-0.98747423526774,0.0525466279968222,1.01891724635726e-78,4.57795975433941e-78
ENSG00000164610,66.9258579076754,1.14914773488473,0.0612406293938739,1.07652661420729e-78,4.83551298977132e-78
ENSG00000164430,31.0274710342652,2.18734545418583,0.117076132077041,1.10807330182896e-78,4.97589297783368e-78
ENSG00000172320,4.67475992283916,1.89292153726881,0.101197722712494,1.13221287159294e-78,5.08294505350411e-78
ENSG00000236671,4.92404374358035,1.75135902183512,0.0942548019088761,1.2575822952622e-78,5.64428012392277e-78
ENSG00000135451,63.9650712353771,-1.62024834666287,0.0863316874768769,1.34209002398187e-78,6.02197074652524e-78
ENSG00000198517,81.1574925852428,1.56785703298158,0.0841392621959123,1.40256988739614e-78,6.29167647606139e-78
ENSG00000132570,25.6507475269093,1.0899326841196,0.0581878342094772,1.40596567876894e-78,6.30523823878228e-78
ENSG00000113838,59.5905044931857,0.89237573203853,0.0476696965195238,1.48470097162962e-78,6.6565732304189e-78
ENSG00000176148,24.1682396554389,-1.06820348328244,0.0568991621910518,1.51087080560768e-78,6.77211027142742e-78
ENSG00000279059,8.77517391907902,-1.35733172217264,0.0726267471761172,1.78387742386615e-78,7.99367895126677e-78
ENSG00000116690,14.4674154869717,7.30874057432559,0.371661187560742,1.9867451159552e-78,8.90038673571779e-78
ENSG00000283696,5.8836342053347,2.42065547919011,0.130418500775567,2.12705668814539e-78,9.52644468030187e-78
ENSG00000186001,303.777918671953,0.896620913567069,0.0478326824280052,2.15150664784793e-78,9.63339947482174e-78
ENSG00000145244,9.10530941099939,1.81653108677457,0.118773211828582,2.20014839282706e-78,9.84858808479187e-78
ENSG00000152402,8.48081734992976,3.95379256879157,0.212888202486842,2.31625846636204e-78,1.03655934804806e-77
ENSG00000151445,51.7318552526526,-0.813666156404593,0.043489041057415,2.69967656562646e-78,1.20782516186169e-77
ENSG00000274383,4.27374831501159,2.99989532427545,0.162210162312249,2.74759011960399e-78,1.22893664836938e-77
