HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol	Ensembl gene ID
HGNC:36989	Approved	RPL37P12			ENSG00000237916
HGNC:36255	Approved	RPL37P13			ENSG00000233702
HGNC:36871	Approved	RPL37P14			
HGNC:36659	Approved	RPL37P15			ENSG00000216365
HGNC:35949	Approved	RPL37P16			
HGNC:36023	Approved	RPL37P17			
HGNC:35919	Approved	RPL37P18			ENSG00000229235
HGNC:35576	Approved	RPL37P19			
HGNC:36562	Approved	RPL37P20			
HGNC:36256	Approved	RPL37P21			ENSG00000236433
HGNC:37019	Approved	RPL37P22			
HGNC:37003	Approved	RPL37P23			ENSG00000243680
HGNC:36201	Approved	RPL37P24			ENSG00000224949
HGNC:49020	Approved	RPL37P25			ENSG00000251597
HGNC:17093	Approved	RPL38P1			ENSG00000241993
HGNC:36620	Approved	RPL38P2			ENSG00000237077
HGNC:35980	Approved	RPL38P3			ENSG00000244422
HGNC:48867	Approved	RPL38P4			ENSG00000250562
HGNC:54607	Approved	RPL38P5			ENSG00000235579
HGNC:54608	Approved	RPL38P6			ENSG00000224291
HGNC:16558	Approved	RPL39P	dJ1167H4.5		ENSG00000228601
HGNC:19774	Approved	RPL39P2			
HGNC:21383	Approved	RPL39P3	Em:AC019205.3		ENSG00000235174
HGNC:31327	Approved	RPL39P4			
HGNC:26015	Approved	RPL39P5			ENSG00000214289
HGNC:35803	Approved	RPL39P6			ENSG00000238173
HGNC:36651	Approved	RPL39P7			
HGNC:36329	Approved	RPL39P8			
HGNC:35580	Approved	RPL39P9			
HGNC:35745	Approved	RPL39P10			
HGNC:36798	Approved	RPL39P11			
HGNC:36166	Approved	RPL39P12			
HGNC:36705	Approved	RPL39P13			
HGNC:36609	Approved	RPL39P14			ENSG00000224463
HGNC:35856	Approved	RPL39P15			ENSG00000231414
HGNC:35912	Approved	RPL39P16			ENSG00000227470
HGNC:35545	Approved	RPL39P17			
HGNC:36111	Approved	RPL39P18			ENSG00000229468
HGNC:36346	Approved	RPL39P19			
HGNC:36366	Approved	RPL39P20			
HGNC:36218	Approved	RPL39P21			
HGNC:36072	Approved	RPL39P22			
HGNC:36581	Approved	RPL39P23			
HGNC:36431	Approved	RPL39P24			
HGNC:37002	Approved	RPL39P25			ENSG00000227271
HGNC:35900	Approved	RPL39P26			ENSG00000240454
HGNC:36114	Approved	RPL39P27			
HGNC:35619	Approved	RPL39P28			ENSG00000244432
HGNC:35808	Approved	RPL39P29			ENSG00000236860
HGNC:36979	Approved	RPL39P30			
HGNC:36488	Approved	RPL39P31			ENSG00000242176
HGNC:36959	Approved	RPL39P32			
HGNC:36315	Approved	RPL39P33			ENSG00000243058
HGNC:36528	Approved	RPL39P34			ENSG00000242255
HGNC:35815	Approved	RPL39P35			
HGNC:36076	Approved	RPL39P36			ENSG00000239912
HGNC:36282	Approved	RPL39P37			
HGNC:36935	Approved	RPL39P38			ENSG00000241464
HGNC:36514	Approved	RPL39P39			ENSG00000231005
HGNC:35823	Approved	RPL39P40			ENSG00000226580
HGNC:35941	Approved	RPL39P41			
HGNC:10356	Approved	RPL41P1		RPL41L2	ENSG00000227063
HGNC:10357	Approved	RPL41P2			ENSG00000256338
HGNC:10358	Approved	RPL41P3			
HGNC:19788	Approved	RPL41P4			
HGNC:10355	Approved	RPL41P5		RPL41L	ENSG00000256393
HGNC:37655	Approved	RPL41P6			
HGNC:37656	Approved	RPL41P7			
HGNC:19793	Approved	RPLP1P1			
HGNC:36210	Approved	RPLP1P2			
HGNC:36870	Approved	RPLP1P3			
HGNC:36939	Approved	RPLP1P4			
HGNC:35842	Approved	RPLP1P5			ENSG00000214657
HGNC:35809	Approved	RPLP1P6			ENSG00000213433
HGNC:36156	Approved	RPLP1P7			
HGNC:36104	Approved	RPLP1P8			
HGNC:36069	Approved	RPLP1P9			
HGNC:35509	Approved	RPLP1P10			ENSG00000226888
HGNC:36196	Approved	RPLP1P11			ENSG00000243686
HGNC:36858	Approved	RPLP1P12			
HGNC:41973	Approved	RPLP1P13			ENSG00000232163
HGNC:18724	Approved	RPLP2P1	dJ408B20.3		ENSG00000214374
HGNC:36590	Approved	RPLP2P2			
HGNC:36494	Approved	RPLP2P3			
HGNC:36837	Approved	RPLP2P4			
HGNC:35706	Approved	RPLP2P5			
HGNC:16585	Approved	RPLP0P1	dJ777L9.2		ENSG00000226229
HGNC:17960	Approved	RPLP0P2			ENSG00000243742
HGNC:23558	Approved	RPLP0P3			
HGNC:36489	Approved	RPLP0P4			
HGNC:35620	Approved	RPLP0P5			
HGNC:36404	Approved	RPLP0P6			ENSG00000213553
HGNC:36578	Approved	RPLP0P7			ENSG00000238069
HGNC:35867	Approved	RPLP0P8			
HGNC:35991	Approved	RPLP0P10			
HGNC:36572	Approved	RPLP0P11			ENSG00000239780
HGNC:39769	Approved	RPP40P1			ENSG00000229310
HGNC:39770	Approved	RPP40P2			ENSG00000271190
HGNC:47029	Approved	RPPH1-2P			ENSG00000252497
HGNC:47030	Approved	RPPH1-3P			ENSG00000252350
HGNC:16580	Approved	RPS2P1	dJ64K7.1		ENSG00000225246
HGNC:19790	Approved	RPS2P2			ENSG00000177776
HGNC:19806	Approved	RPS2P3			
HGNC:19814	Approved	RPS2P4			ENSG00000196183
HGNC:31386	Approved	RPS2P5	bcm384		ENSG00000240342
HGNC:25485	Approved	RPS2P6			ENSG00000214255
HGNC:15838	Approved	RPS2P7	dJ688G8.1	RPS2L1	ENSG00000235508
HGNC:36207	Approved	RPS2P8			
HGNC:36704	Approved	RPS2P9			
HGNC:36892	Approved	RPS2P10			
HGNC:36350	Approved	RPS2P11			
HGNC:36546	Approved	RPS2P12			
HGNC:36021	Approved	RPS2P13			
HGNC:36389	Approved	RPS2P14			
HGNC:36468	Approved	RPS2P15			ENSG00000235440
HGNC:36865	Approved	RPS2P16			ENSG00000230799
HGNC:35764	Approved	RPS2P17			ENSG00000213399
HGNC:36449	Approved	RPS2P18			ENSG00000231735
HGNC:35786	Approved	RPS2P19			
HGNC:35992	Approved	RPS2P20			
HGNC:35591	Approved	RPS2P21			
HGNC:35506	Approved	RPS2P22			
HGNC:35760	Approved	RPS2P23			
HGNC:35887	Approved	RPS2P24			ENSG00000244019
HGNC:36410	Approved	RPS2P25			ENSG00000241965
HGNC:36157	Approved	RPS2P26			
HGNC:36876	Approved	RPS2P27			
HGNC:35780	Approved	RPS2P28			ENSG00000179157
HGNC:36011	Approved	RPS2P29			
HGNC:36987	Approved	RPS2P30			
HGNC:36965	Approved	RPS2P31			
HGNC:30518	Approved	RPS2P32	MGC27348		ENSG00000232818
HGNC:35549	Approved	RPS2P33			
HGNC:36370	Approved	RPS2P34			
HGNC:36757	Approved	RPS2P35			ENSG00000238172
HGNC:36784	Approved	RPS2P36			ENSG00000227032
HGNC:36482	Approved	RPS2P37			
HGNC:36584	Approved	RPS2P38			
HGNC:36131	Approved	RPS2P39			ENSG00000240698
HGNC:35541	Approved	RPS2P40			
HGNC:36357	Approved	RPS2P41			ENSG00000244060
HGNC:36481	Approved	RPS2P42			
HGNC:35652	Approved	RPS2P43			
HGNC:35811	Approved	RPS2P44			ENSG00000243609
HGNC:25709	Approved	RPS2P45	FLJ12331		ENSG00000244378
HGNC:35839	Approved	RPS2P46			ENSG00000189343
HGNC:35785	Approved	RPS2P47			
HGNC:35985	Approved	RPS2P48			ENSG00000233380
HGNC:36521	Approved	RPS2P49			
HGNC:36034	Approved	RPS2P50			
HGNC:36422	Approved	RPS2P51			
HGNC:36059	Approved	RPS2P52			ENSG00000213726
HGNC:36690	Approved	RPS2P53			
HGNC:35835	Approved	RPS2P54			
HGNC:36140	Approved	RPS2P55			ENSG00000216866
HGNC:10422	Approved	RPS3AP1		RPS3AP	ENSG00000233206
HGNC:14196	Approved	RPS3AP2			ENSG00000219027
HGNC:16537	Approved	RPS3AP3	bA332A4.2		ENSG00000231241
HGNC:23562	Approved	RPS3AP4			ENSG00000259105
HGNC:23744	Approved	RPS3AP5	bA486O22.3		ENSG00000178429
HGNC:18630	Approved	RPS3AP6			ENSG00000234797
HGNC:36376	Approved	RPS3AP7			ENSG00000229965
HGNC:35638	Approved	RPS3AP8			ENSG00000233562
HGNC:36150	Approved	RPS3AP9			ENSG00000231022
HGNC:36036	Approved	RPS3AP10			ENSG00000226292
HGNC:36825	Approved	RPS3AP11			ENSG00000230116
HGNC:35527	Approved	RPS3AP12			ENSG00000236804
HGNC:54572	Approved	RPS3AP13			ENSG00000230783
HGNC:35715	Approved	RPS3AP14			ENSG00000242229
HGNC:35781	Approved	RPS3AP15			ENSG00000244674
HGNC:36052	Approved	RPS3AP16			ENSG00000243894
HGNC:36083	Approved	RPS3AP17			ENSG00000244031
HGNC:35893	Approved	RPS3AP18			ENSG00000243417
HGNC:36467	Approved	RPS3AP19			ENSG00000244004
HGNC:36141	Approved	RPS3AP20			ENSG00000213757
HGNC:36841	Approved	RPS3AP21			ENSG00000214784
HGNC:36573	Approved	RPS3AP22			ENSG00000240083
HGNC:36767	Approved	RPS3AP23			ENSG00000218351
HGNC:36267	Approved	RPS3AP24			ENSG00000217684
HGNC:36801	Approved	RPS3AP25			ENSG00000232385
HGNC:36513	Approved	RPS3AP26			ENSG00000214389
HGNC:35978	Approved	RPS3AP27			ENSG00000226205
HGNC:35738	Approved	RPS3AP28			ENSG00000234995
HGNC:35531	Approved	RPS3AP29			ENSG00000237818
HGNC:35538	Approved	RPS3AP30			ENSG00000228744
HGNC:36860	Approved	RPS3AP31			ENSG00000244427
HGNC:36717	Approved	RPS3AP32			ENSG00000240047
HGNC:35476	Approved	RPS3AP33			ENSG00000214268
HGNC:36293	Approved	RPS3AP34			ENSG00000242607
HGNC:35902	Approved	RPS3AP35			ENSG00000244289
HGNC:35596	Approved	RPS3AP36			ENSG00000214362
HGNC:36691	Approved	RPS3AP37			ENSG00000227583
HGNC:36145	Approved	RPS3AP38			ENSG00000226318
HGNC:35490	Approved	RPS3AP39			ENSG00000237226
HGNC:35869	Approved	RPS3AP40			ENSG00000243672
HGNC:37000	Approved	RPS3AP41			ENSG00000239481
HGNC:35605	Approved	RPS3AP42			ENSG00000244244
HGNC:36684	Approved	RPS3AP43			ENSG00000242661
HGNC:36761	Approved	RPS3AP44			ENSG00000234031
HGNC:36338	Approved	RPS3AP46			ENSG00000226132
HGNC:36744	Approved	RPS3AP47			ENSG00000205871
HGNC:36792	Approved	RPS3AP48			ENSG00000242278
HGNC:36810	Approved	RPS3AP49			ENSG00000242060
HGNC:37018	Approved	RPS3AP50			ENSG00000243864
HGNC:35480	Approved	RPS3AP51			ENSG00000225971
HGNC:42004	Approved	RPS3AP52			ENSG00000230405
HGNC:44500	Approved	RPS3AP53			ENSG00000227578
HGNC:49750	Approved	RPS3AP54			ENSG00000229057
HGNC:16579	Approved	RPS3P1	dJ631M13.3		ENSG00000230935
HGNC:16603	Approved	RPS3P2	dJ927M24.3		ENSG00000231307
HGNC:36700	Approved	RPS3P3			
HGNC:36616	Approved	RPS3P4			
HGNC:36869	Approved	RPS3P5			
HGNC:36061	Approved	RPS3P6			ENSG00000213363
HGNC:36056	Approved	RPS3P7			ENSG00000243101
HGNC:32444	Approved	RPS4XP1		RPS4P1	ENSG00000214203
HGNC:16563	Approved	RPS4XP2	dJ189G13.2	RPS4L2	ENSG00000226948
HGNC:16563	Approved	RPS4XP2	dJ189G13.2	RPS4P2	ENSG00000226948
HGNC:16251	Approved	RPS4XP3	dJ843L14.2	RPS4L	ENSG00000214541
HGNC:16251	Approved	RPS4XP3	dJ843L14.2	RPS4P3	ENSG00000214541
HGNC:36545	Approved	RPS4XP4		RPS4P4	ENSG00000215520
HGNC:36670	Approved	RPS4XP5		RPS4P5	ENSG00000229920
HGNC:36057	Approved	RPS4XP6		RPS4P6	ENSG00000244073
HGNC:36885	Approved	RPS4XP7		RPS4P7	ENSG00000218265
HGNC:36683	Approved	RPS4XP8		RPS4P8	ENSG00000219146
HGNC:35792	Approved	RPS4XP9		RPS4P9	ENSG00000217404
HGNC:35741	Approved	RPS4XP10		RPS4P10	ENSG00000244217
HGNC:37013	Approved	RPS4XP11		RPS4P11	ENSG00000234335
HGNC:35951	Approved	RPS4XP12		RPS4P12	ENSG00000244400
HGNC:36522	Approved	RPS4XP13		RPS4P13	ENSG00000240371
HGNC:36737	Approved	RPS4XP14		RPS4P14	ENSG00000243663
HGNC:36308	Approved	RPS4XP15		RPS4P15	ENSG00000240721
HGNC:36365	Approved	RPS4XP16		RPS4P16	ENSG00000224892
HGNC:36789	Approved	RPS4XP17		RPS4P17	ENSG00000244097
HGNC:36170	Approved	RPS4XP18		RPS4P18	ENSG00000239490
HGNC:36872	Approved	RPS4XP19		RPS4P19	ENSG00000242058
HGNC:36437	Approved	RPS4XP20		RPS4P20	ENSG00000249987
HGNC:36228	Approved	RPS4XP21		RPS4P21	ENSG00000186008
HGNC:36125	Approved	RPS4XP22		RPS4P22	ENSG00000239830
HGNC:48367	Approved	RPS4XP23			ENSG00000239253
HGNC:36893	Approved	RPS4Y1P1			
HGNC:10428	Approved	RPS5P1			
HGNC:17222	Approved	RPS5P2			ENSG00000224598
HGNC:10427	Approved	RPS5P3		RPS5L	ENSG00000215088
HGNC:36122	Approved	RPS5P4			
HGNC:35626	Approved	RPS5P5			
HGNC:35960	Approved	RPS5P6			
HGNC:36881	Approved	RPS5P7			ENSG00000225381
HGNC:36531	Approved	RPS5P8			ENSG00000237730
HGNC:32478	Approved	RPS6P1			
HGNC:36446	Approved	RPS6P2			ENSG00000231541
HGNC:36943	Approved	RPS6P3			ENSG00000237549
HGNC:36548	Approved	RPS6P4			ENSG00000244571
HGNC:36242	Approved	RPS6P5			
HGNC:36092	Approved	RPS6P7			ENSG00000219253
HGNC:36999	Approved	RPS6P8			ENSG00000224221
HGNC:35938	Approved	RPS6P9			
HGNC:36730	Approved	RPS6P10			
HGNC:36270	Approved	RPS6P11			
HGNC:36375	Approved	RPS6P12			ENSG00000233309
HGNC:35772	Approved	RPS6P13			
HGNC:36738	Approved	RPS6P14			ENSG00000225482
HGNC:36942	Approved	RPS6P15			ENSG00000230809
HGNC:35668	Approved	RPS6P16			ENSG00000243250
HGNC:36669	Approved	RPS6P17			
HGNC:36496	Approved	RPS6P18			
HGNC:36136	Approved	RPS6P19			
HGNC:36940	Approved	RPS6P20			ENSG00000226356
HGNC:36478	Approved	RPS6P21			ENSG00000243499
HGNC:35655	Approved	RPS6P22			ENSG00000244390
HGNC:39581	Approved	RPS6P23			ENSG00000230871
HGNC:36070	Approved	RPS6P24			
HGNC:35948	Approved	RPS6P25			ENSG00000240616
HGNC:36713	Approved	RPS6P26			ENSG00000213269
HGNC:17081	Approved	RPS7P1			ENSG00000263266
HGNC:36079	Approved	RPS7P2			ENSG00000231837
HGNC:36518	Approved	RPS7P3			ENSG00000231940
HGNC:36000	Approved	RPS7P4			ENSG00000229133
HGNC:37037	Approved	RPS7P5			ENSG00000217327
HGNC:36334	Approved	RPS7P6			ENSG00000215278
HGNC:35690	Approved	RPS7P7			ENSG00000240167
HGNC:35710	Approved	RPS7P8			ENSG00000213183
HGNC:36998	Approved	RPS7P9			ENSG00000233353
HGNC:39903	Approved	RPS7P10			ENSG00000226525
HGNC:35841	Approved	RPS7P11			ENSG00000213326
HGNC:36147	Approved	RPS7P12			ENSG00000237432
HGNC:35756	Approved	RPS7P13			ENSG00000235425
HGNC:36602	Approved	RPS7P14			ENSG00000213695
HGNC:48878	Approved	RPS7P15			ENSG00000237170
HGNC:19789	Approved	RPS8P1			
HGNC:31000	Approved	RPS8P3	HsT2707		ENSG00000215457
HGNC:17478	Approved	RPS8P4	Em:AC012468.5		ENSG00000227437
HGNC:36417	Approved	RPS8P5			
HGNC:36947	Approved	RPS8P6			ENSG00000231660
HGNC:35795	Approved	RPS8P7			
HGNC:36213	Approved	RPS8P8			
HGNC:35524	Approved	RPS8P9			
HGNC:35628	Approved	RPS8P10			ENSG00000223877
HGNC:10443	Approved	RPS9P1		RPS9P	ENSG00000214889
HGNC:19428	Approved	RPS9P2	bA12M9.1		
HGNC:36635	Approved	RPS9P3			
HGNC:36710	Approved	RPS9P4			
HGNC:13981	Approved	RPS10P1	RPS10p		
HGNC:13981	Approved	RPS10P1	dJ34B20.13		
HGNC:16594	Approved	RPS10P2	dJ858M22.1		ENSG00000213950
HGNC:23684	Approved	RPS10P3			ENSG00000217716
HGNC:31364	Approved	RPS10P4	bcm1851		
HGNC:15795	Approved	RPS10P5	bA371L19.2	RPS10L	ENSG00000101278
HGNC:35765	Approved	RPS10P6			
HGNC:36423	Approved	RPS10P7	lnc-MCEI		ENSG00000223396
HGNC:36606	Approved	RPS10P8			
HGNC:36451	Approved	RPS10P9			ENSG00000227791
HGNC:37034	Approved	RPS10P10			
HGNC:36775	Approved	RPS10P11			
HGNC:36662	Approved	RPS10P12			
HGNC:36374	Approved	RPS10P13			
HGNC:35880	Approved	RPS10P14			ENSG00000213744
HGNC:35860	Approved	RPS10P15			
HGNC:36200	Approved	RPS10P16			ENSG00000239917
HGNC:35562	Approved	RPS10P17			
HGNC:36239	Approved	RPS10P18			ENSG00000229455
HGNC:35907	Approved	RPS10P19			
HGNC:35829	Approved	RPS10P20			ENSG00000240443
HGNC:35906	Approved	RPS10P21			ENSG00000232881
HGNC:35814	Approved	RPS10P22			
HGNC:36657	Approved	RPS10P23			
HGNC:35989	Approved	RPS10P24			
HGNC:36532	Approved	RPS10P25			
HGNC:36321	Approved	RPS10P26			
HGNC:36850	Approved	RPS10P27			ENSG00000267752
HGNC:35511	Approved	RPS10P28			ENSG00000243167
HGNC:37120	Approved	RPS10P29			
HGNC:35593	Approved	RPS10P30			
HGNC:35998	Approved	RPS10P31			
HGNC:16553	Approved	RPS11P1	dJ1060K6.1		ENSG00000235544
HGNC:37007	Approved	RPS11P2			
HGNC:35870	Approved	RPS11P3			
HGNC:35644	Approved	RPS11P4			
HGNC:36312	Approved	RPS11P5			ENSG00000232888
HGNC:36693	Approved	RPS11P6			
HGNC:36724	Approved	RPS11P7			ENSG00000214047
HGNC:19787	Approved	RPS12P1			
HGNC:24221	Approved	RPS12P2	bA40F6.3		ENSG00000234319
HGNC:35500	Approved	RPS12P3			ENSG00000232713
HGNC:35670	Approved	RPS12P4			ENSG00000236533
HGNC:36525	Approved	RPS12P5			ENSG00000226216
HGNC:35790	Approved	RPS12P6			
HGNC:36699	Approved	RPS12P7			
HGNC:35945	Approved	RPS12P8			
HGNC:36719	Approved	RPS12P9			
HGNC:35824	Approved	RPS12P10			ENSG00000225147
HGNC:36042	Approved	RPS12P11			
HGNC:36235	Approved	RPS12P12			
HGNC:36549	Approved	RPS12P13			
HGNC:35632	Approved	RPS12P14			
HGNC:35610	Approved	RPS12P15			ENSG00000240724
HGNC:36595	Approved	RPS12P16			ENSG00000215184
HGNC:35705	Approved	RPS12P17			ENSG00000233163
HGNC:36421	Approved	RPS12P18			ENSG00000232965
HGNC:36187	Approved	RPS12P20			ENSG00000244134
HGNC:36464	Approved	RPS12P21			ENSG00000243930
HGNC:35671	Approved	RPS12P22			
HGNC:35573	Approved	RPS12P23			ENSG00000180172
HGNC:35561	Approved	RPS12P24			ENSG00000230283
HGNC:36019	Approved	RPS12P25			
HGNC:36320	Approved	RPS12P26			ENSG00000225193
HGNC:35892	Approved	RPS12P27			ENSG00000240435
HGNC:36972	Approved	RPS12P28			ENSG00000240494
HGNC:36206	Approved	RPS12P29			
HGNC:36813	Approved	RPS12P30			
HGNC:35578	Approved	RPS12P31			ENSG00000242325
HGNC:35571	Approved	RPS12P32			
HGNC:36309	Approved	RPS13P1			
HGNC:36364	Approved	RPS13P2			ENSG00000228929
HGNC:36866	Approved	RPS13P3			ENSG00000236913
HGNC:35731	Approved	RPS13P4			ENSG00000238111
HGNC:36610	Approved	RPS13P5			ENSG00000237953
HGNC:35653	Approved	RPS13P6			
HGNC:36310	Approved	RPS13P7			
HGNC:36400	Approved	RPS13P8			
HGNC:35572	Approved	RPS14P1			
HGNC:36080	Approved	RPS14P2			
HGNC:35797	Approved	RPS14P3			
HGNC:36419	Approved	RPS14P4			ENSG00000226928
HGNC:36087	Approved	RPS14P5			ENSG00000225933
HGNC:36241	Approved	RPS14P6			
HGNC:36961	Approved	RPS14P7			ENSG00000242635
HGNC:37027	Approved	RPS14P8			ENSG00000239528
HGNC:36286	Approved	RPS14P9			
HGNC:35517	Approved	RPS14P10			
HGNC:16598	Approved	RPS15AP1	dJ872K7.6		ENSG00000214535
HGNC:19671	Approved	RPS15AP2			
HGNC:19674	Approved	RPS15AP3			ENSG00000214903
HGNC:23559	Approved	RPS15AP4			
HGNC:23743	Approved	RPS15AP5	Em:AC025947.3		ENSG00000223540
HGNC:35657	Approved	RPS15AP6			ENSG00000233072
HGNC:35648	Approved	RPS15AP7			ENSG00000234088
HGNC:36887	Approved	RPS15AP8			
HGNC:36164	Approved	RPS15AP9			ENSG00000228453
HGNC:37001	Approved	RPS15AP10			ENSG00000225447
HGNC:36707	Approved	RPS15AP11			ENSG00000234093
HGNC:36759	Approved	RPS15AP12			ENSG00000232134
HGNC:36774	Approved	RPS15AP13			ENSG00000228568
HGNC:36629	Approved	RPS15AP14			ENSG00000233131
HGNC:35640	Approved	RPS15AP15			ENSG00000223739
HGNC:36764	Approved	RPS15AP16			ENSG00000239483
HGNC:36888	Approved	RPS15AP17			ENSG00000225405
HGNC:36524	Approved	RPS15AP18			ENSG00000242979
HGNC:36603	Approved	RPS15AP19			
HGNC:36391	Approved	RPS15AP20			
HGNC:36142	Approved	RPS15AP21			
HGNC:36305	Approved	RPS15AP22			
HGNC:36718	Approved	RPS15AP23			
HGNC:36174	Approved	RPS15AP24			ENSG00000241511
HGNC:36848	Approved	RPS15AP25			ENSG00000236191
HGNC:36773	Approved	RPS15AP26			
HGNC:37011	Approved	RPS15AP27			ENSG00000236783
HGNC:36381	Approved	RPS15AP28			ENSG00000229197
HGNC:35981	Approved	RPS15AP29			ENSG00000237827
HGNC:35495	Approved	RPS15AP30			ENSG00000227560
HGNC:36960	Approved	RPS15AP31			
HGNC:35879	Approved	RPS15AP32			ENSG00000242461
HGNC:36178	Approved	RPS15AP33			
HGNC:35609	Approved	RPS15AP34			ENSG00000241808
HGNC:36768	Approved	RPS15AP35			
HGNC:36803	Approved	RPS15AP36			ENSG00000213013
HGNC:36173	Approved	RPS15AP37			
HGNC:36523	Approved	RPS15AP38			ENSG00000237668
HGNC:35800	Approved	RPS15AP39			ENSG00000229822
HGNC:36041	Approved	RPS15AP40			ENSG00000233921
HGNC:35725	Approved	RPS15P1			
HGNC:36033	Approved	RPS15P2			
HGNC:35563	Approved	RPS15P3			
HGNC:35712	Approved	RPS15P4			ENSG00000233762
HGNC:35536	Approved	RPS15P5			ENSG00000229806
HGNC:36653	Approved	RPS15P6			
HGNC:36623	Approved	RPS15P7			
HGNC:35847	Approved	RPS15P8			
HGNC:36440	Approved	RPS15P9			ENSG00000240846
HGNC:36462	Approved	RPS16P1			
HGNC:35928	Approved	RPS16P2			ENSG00000213729
HGNC:35986	Approved	RPS16P3			ENSG00000233329
HGNC:36502	Approved	RPS16P4			
HGNC:36183	Approved	RPS16P5			ENSG00000217527
HGNC:36741	Approved	RPS16P6			
HGNC:36505	Approved	RPS16P7			
HGNC:35608	Approved	RPS16P8			ENSG00000213664
HGNC:35659	Approved	RPS16P9			ENSG00000242675
HGNC:35739	Approved	RPS16P10			
HGNC:13982	Approved	RPS17P1	RPS17p		ENSG00000213900
HGNC:13982	Approved	RPS17P1	dJ994E9.1		ENSG00000213900
HGNC:10398	Approved	RPS17P2		RPS17L1	ENSG00000197575
HGNC:10398	Approved	RPS17P2		RPS17A	ENSG00000197575
HGNC:10399	Approved	RPS17P3		RPS17L2	
HGNC:10399	Approved	RPS17P3		RPS17B	
HGNC:21352	Approved	RPS17P5	dJ753D5.2	RPS17L4	ENSG00000060303
HGNC:36945	Approved	RPS17P6			
HGNC:35796	Approved	RPS17P7			ENSG00000232723
HGNC:36772	Approved	RPS17P8			ENSG00000226242
HGNC:36160	Approved	RPS17P9			
HGNC:36438	Approved	RPS17P10			
HGNC:36132	Approved	RPS17P11			ENSG00000244621
HGNC:35930	Approved	RPS17P12			
HGNC:36664	Approved	RPS17P13			ENSG00000224706
HGNC:35534	Approved	RPS17P14			ENSG00000243287
HGNC:35931	Approved	RPS17P15			ENSG00000239354
HGNC:36821	Approved	RPS17P16			
HGNC:35647	Approved	RPS17P17			ENSG00000225758
HGNC:16550	Approved	RPS18P1	dJ1022P6.1		ENSG00000225831
HGNC:19801	Approved	RPS18P2			
HGNC:36198	Approved	RPS18P3			
HGNC:36952	Approved	RPS18P4			
HGNC:36287	Approved	RPS18P5			
HGNC:36028	Approved	RPS18P6			ENSG00000244048
HGNC:35874	Approved	RPS18P7			
HGNC:35956	Approved	RPS18P8			
HGNC:36483	Approved	RPS18P9			ENSG00000220848
HGNC:35566	Approved	RPS18P10			
HGNC:36319	Approved	RPS18P11			
HGNC:35967	Approved	RPS18P12			ENSG00000230897
HGNC:36901	Approved	RPS18P13			ENSG00000243455
HGNC:36386	Approved	RPS18P14			
HGNC:16534	Approved	RPS19P1	bA189K21.7		ENSG00000214612
HGNC:17047	Approved	RPS19P2			
HGNC:23560	Approved	RPS19P3			ENSG00000240463
HGNC:35778	Approved	RPS19P4			
HGNC:35850	Approved	RPS19P5			
HGNC:36217	Approved	RPS19P6			ENSG00000234637
HGNC:35550	Approved	RPS19P7			ENSG00000228462
HGNC:10408	Approved	RPS20P1		RPS20P	ENSG00000229761
HGNC:14195	Approved	RPS20P2			ENSG00000219274
HGNC:10406	Approved	RPS20P3		RPS20A	
HGNC:10407	Approved	RPS20P4		RPS20B	ENSG00000241907
HGNC:36367	Approved	RPS20P5			ENSG00000236888
HGNC:35629	Approved	RPS20P6			
HGNC:35911	Approved	RPS20P7			
HGNC:35770	Approved	RPS20P8			
HGNC:36472	Approved	RPS20P9			ENSG00000237162
HGNC:36800	Approved	RPS20P10			ENSG00000233971
HGNC:36084	Approved	RPS20P11			
HGNC:36519	Approved	RPS20P12			ENSG00000237784
HGNC:36071	Approved	RPS20P13			ENSG00000228848
HGNC:36692	Approved	RPS20P14			ENSG00000223803
HGNC:36340	Approved	RPS20P15			ENSG00000227523
HGNC:35851	Approved	RPS20P16			
HGNC:35822	Approved	RPS20P17			
HGNC:36937	Approved	RPS20P18			
HGNC:36503	Approved	RPS20P19			
HGNC:36674	Approved	RPS20P20			ENSG00000241942
HGNC:35993	Approved	RPS20P21			ENSG00000244295
HGNC:36379	Approved	RPS20P22			ENSG00000239218
HGNC:36146	Approved	RPS20P23			ENSG00000242399
HGNC:36283	Approved	RPS20P24			ENSG00000236862
HGNC:35866	Approved	RPS20P25			ENSG00000228375
HGNC:36980	Approved	RPS20P26			
HGNC:36154	Approved	RPS20P27			
HGNC:36452	Approved	RPS20P28			
HGNC:36237	Approved	RPS20P29			
HGNC:36626	Approved	RPS20P30			
HGNC:35767	Approved	RPS20P31			ENSG00000240925
HGNC:36444	Approved	RPS20P32			ENSG00000218198
HGNC:36725	Approved	RPS20P33			ENSG00000242085
HGNC:36668	Approved	RPS20P34			
HGNC:36929	Approved	RPS20P35			
HGNC:36401	Approved	RPS21P1			ENSG00000229795
HGNC:36191	Approved	RPS21P2			ENSG00000230353
HGNC:36847	Approved	RPS21P3			
HGNC:35922	Approved	RPS21P4			ENSG00000242358
HGNC:36359	Approved	RPS21P5			
HGNC:36317	Approved	RPS21P6			
HGNC:35577	Approved	RPS21P7			
HGNC:39705	Approved	RPS21P8			ENSG00000223782
HGNC:16043	Approved	RPS23P1			ENSG00000243504
HGNC:36568	Approved	RPS23P2			ENSG00000213448
HGNC:35499	Approved	RPS23P3			ENSG00000244099
